customer_id,customer_name,region,signup_date
776,Customer_0776,East,2022-01-20
777,Customer_0777,West,2021-12-19
778,Customer_0778,North,2020-05-02
779,Customer_0779,South,2023-08-08
780,Customer_0780,South,2021-10-23
781,Customer_0781,West,2020-06-04
782,Customer_0782,North,2023-05-19
783,Customer_0783,North,2017-09-04
784,Customer_0784,South,2023-11-03
785,Customer_0785,East,2018-02-11
786,Customer_0786,South,2019-05-02
787,Customer_0787,North,2019-05-15
788,Customer_0788,West,2019-12-20
789,Customer_0789,South,2017-11-29
790,Customer_0790,North,2018-10-06
791,Customer_0791,South,2019-09-10
792,Customer_0792,East,2018-12-13
793,Customer_0793,South,2023-03-11
794,Customer_0794,South,2017-11-04
795,Customer_0795,North,2018-10-04
796,Customer_0796,North,2017-01-11
797,Customer_0797,North,2021-08-01
798,Customer_0798,South,2022-01-20
799,Customer_0799,East,2023-08-30
800,Customer_0800,West,2022-04-09
801,Customer_0801,West,2020-04-07
802,Customer_0802,North,2017-05-14
803,Customer_0803,North,2019-08-07
804,Customer_0804,South,2020-03-26
805,Customer_0805,West,2020-03-04
806,Customer_0806,North,2022-02-03
807,Customer_0807,East,2017-10-19
808,Customer_0808,East,2019-08-15
809,Customer_0809,North,2019-12-20
810,Customer_0810,North,2023-08-13
811,Customer_0811,West,2019-03-22
812,Customer_0812,West,2021-10-08
813,Customer_0813,South,2018-04-16
814,Customer_0814,West,2023-02-09
815,Customer_0815,East,2019-07-10
816,Customer_0816,East,2018-09-03
817,Customer_0817,North,2019-12-25
818,Customer_0818,West,2018-08-06
819,Customer_0819,South,2017-10-20
820,Customer_0820,East,2017-09-02
821,Customer_0821,East,2018-11-11
822,Customer_0822,South,2020-06-13
823,Customer_0823,South,2023-09-04
824,Customer_0824,East,2023-05-21
825,Customer_0825,East,2020-03-28
826,Customer_0826,South,2021-12-04
827,Customer_0827,East,2018-05-25
828,Customer_0828,North,2022-04-04
829,Customer_0829,North,2020-05-30
830,Customer_0830,South,2021-07-07
831,Customer_0831,West,2020-01-21
832,Customer_0832,South,2022-08-12
833,Customer_0833,South,2023-01-21
834,Customer_0834,West,2022-07-16
835,Customer_0835,West,2021-11-29
836,Customer_0836,West,2017-11-26
837,Customer_0837,North,2023-09-16
838,Customer_0838,East,2017-06-13
839,Customer_0839,North,2021-11-05
840,Customer_0840,East,2020-08-13
841,Customer_0841,North,2023-10-09
842,Customer_0842,East,2019-10-23
843,Customer_0843,North,2017-04-16
844,Customer_0844,West,2018-01-10
845,Customer_0845,South,2019-07-27
846,Customer_0846,North,2023-06-15
847,Customer_0847,East,2023-08-02
848,Customer_0848,West,2017-03-26
849,Customer_0849,North,2020-01-09
850,Customer_0850,North,2023-06-19
851,Customer_0851,West,2017-06-14
852,Customer_0852,North,2018-12-19
853,Customer_0853,South,2022-04-12
854,Customer_0854,North,2022-10-27
855,Customer_0855,South,2021-12-17
856,Customer_0856,South,2020-02-14
857,Customer_0857,West,2019-01-14
858,Customer_0858,North,2023-07-26
859,Customer_0859,West,2021-11-21
860,Customer_0860,North,2022-07-08
861,Customer_0861,North,2018-01-09
862,Customer_0862,East,2022-04-10
863,Customer_0863,North,2020-11-26
864,Customer_0864,West,2021-07-31
865,Customer_0865,South,2020-09-27
866,Customer_0866,North,2020-08-08
867,Customer_0867,East,2018-03-05
868,Customer_0868,West,2018-10-21
869,Customer_0869,North,2020-09-12
870,Customer_0870,West,2021-08-14
871,Customer_0871,East,2022-07-23
872,Customer_0872,East,2020-03-26
873,Customer_0873,West,2021-06-29
874,Customer_0874,North,2023-03-04
875,Customer_0875,South,2017-05-31
876,Customer_0876,East,2022-02-06
877,Customer_0877,North,2017-12-27
878,Customer_0878,North,2020-07-12
879,Customer_0879,South,2019-10-31
880,Customer_0880,East,2020-08-17
881,Customer_0881,East,2018-04-20
882,Customer_0882,North,2021-07-14
883,Customer_0883,North,2022-10-09
884,Customer_0884,South,2017-01-05
885,Customer_0885,South,2023-02-01
886,Customer_0886,East,2022-03-08
887,Customer_0887,West,2021-08-20
888,Customer_0888,East,2017-08-11
889,Customer_0889,North,2019-02-08
890,Customer_0890,East,2022-10-25
891,Customer_0891,West,2021-01-21
892,Customer_0892,South,2022-08-04
893,Customer_0893,West,2021-12-16
894,Customer_0894,West,2017-07-31
895,Customer_0895,West,2019-04-14
896,Customer_0896,South,2019-12-30
897,Customer_0897,West,2023-02-28
898,Customer_0898,West,2018-06-21
899,Customer_0899,West,2020-03-25
900,Customer_0900,North,2021-11-30
901,Customer_0901,West,2022-06-09
902,Customer_0902,South,2018-05-13
903,Customer_0903,West,2017-04-29
904,Customer_0904,West,2023-10-30
905,Customer_0905,South,2019-09-08
906,Customer_0906,West,2018-10-11
907,Customer_0907,South,2020-06-26
908,Customer_0908,West,2023-03-07
909,Customer_0909,South,2017-02-26
910,Customer_0910,West,2023-03-13
911,Customer_0911,West,2021-07-30
912,Customer_0912,North,2018-01-17
913,Customer_0913,North,2019-07-10
914,Customer_0914,West,2018-04-10
915,Customer_0915,West,2022-03-06
916,Customer_0916,East,2018-04-27
917,Customer_0917,South,2018-09-23
918,Customer_0918,East,2022-08-04
919,Customer_0919,North,2020-04-10
920,Customer_0920,North,2022-09-16
921,Customer_0921,North,2020-01-25
922,Customer_0922,North,2021-08-29
923,Customer_0923,West,2022-05-31
924,Customer_0924,North,2022-04-19
925,Customer_0925,West,2019-09-26
926,Customer_0926,West,2022-02-14
927,Customer_0927,North,2023-03-08
928,Customer_0928,North,2018-08-16
929,Customer_0929,South,2021-04-21
930,Customer_0930,East,2019-02-20
931,Customer_0931,North,2023-09-22
932,Customer_0932,South,2022-09-13
933,Customer_0933,South,2018-07-14
934,Customer_0934,East,2017-10-13
935,Customer_0935,West,2020-02-06
936,Customer_0936,North,2021-08-27
937,Customer_0937,East,2020-10-24
938,Customer_0938,North,2022-09-11
939,Customer_0939,South,2019-12-31
940,Customer_0940,South,2017-01-11
941,Customer_0941,West,2020-03-04
942,Customer_0942,South,2020-05-07
943,Customer_0943,South,2023-08-02
944,Customer_0944,East,2023-07-04
945,Customer_0945,North,2022-06-29
946,Customer_0946,North,2018-09-01
947,Customer_0947,East,2022-01-04
948,Customer_0948,West,2023-01-16
949,Customer_0949,North,2022-06-07
950,Customer_0950,South,2020-11-14
951,Customer_0951,North,2020-09-23
952,Customer_0952,South,2023-03-11
953,Customer_0953,West,2023-02-04
954,Customer_0954,East,2021-03-26
955,Customer_0955,North,2022-02-09
956,Customer_0956,East,2020-08-11
957,Customer_0957,North,2019-02-12
958,Customer_0958,South,2019-09-06
959,Customer_0959,East,2023-06-01
960,Customer_0960,North,2021-04-18
961,Customer_0961,South,2019-08-15
962,Customer_0962,East,2021-08-10
963,Customer_0963,East,2017-06-28
964,Customer_0964,North,2020-07-27
965,Customer_0965,North,2022-04-22
966,Customer_0966,North,2021-04-11
967,Customer_0967,South,2021-05-01
968,Customer_0968,North,2018-09-16
969,Customer_0969,East,2022-07-22
970,Customer_0970,East,2017-06-01
971,Customer_0971,North,2018-06-02
972,Customer_0972,North,2022-08-20
973,Customer_0973,West,2023-08-15
974,Customer_0974,East,2020-09-21
975,Customer_0975,South,2018-02-16
976,Customer_0976,West,2021-12-09
977,Customer_0977,North,2018-02-13
978,Customer_0978,North,2022-11-25
979,Customer_0979,East,2022-02-15
980,Customer_0980,North,2017-03-04
981,Customer_0981,South,2018-08-14
982,Customer_0982,East,2021-08-07
983,Customer_0983,North,2018-09-25
984,Customer_0984,East,2017-11-03
985,Customer_0985,North,2022-04-08
986,Customer_0986,North,2019-12-22
987,Customer_0987,North,2020-10-18
988,Customer_0988,South,2021-06-17
989,Customer_0989,South,2017-11-25
990,Customer_0990,East,2020-09-07
991,Customer_0991,North,2022-12-26
992,Customer_0992,North,2021-04-06
993,Customer_0993,South,2020-07-21
994,Customer_0994,North,2022-06-22
995,Customer_0995,South,2023-01-26
996,Customer_0996,North,2017-05-28
997,Customer_0997,East,2017-10-08
998,Customer_0998,North,2019-08-20
999,Customer_0999,North,2020-03-23
1000,Customer_1000,West,2019-07-21
1001,Customer_1001,South,2018-01-06
1002,Customer_1002,North,2021-11-13
1003,Customer_1003,North,2018-02-08
1004,Customer_1004,West,2018-02-16
1005,Customer_1005,West,2021-12-23
1006,Customer_1006,South,2018-11-13
1007,Customer_1007,West,2020-05-11
1008,Customer_1008,East,2017-04-29
1009,Customer_1009,West,2017-07-08
1010,Customer_1010,East,2020-08-21
1011,Customer_1011,South,2017-08-18
1012,Customer_1012,South,2020-04-16
1013,Customer_1013,South,2021-01-08
1014,Customer_1014,South,2021-03-16
1015,Customer_1015,South,2021-10-31
1016,Customer_1016,East,2018-08-20
1017,Customer_1017,East,2019-09-28
1018,Customer_1018,South,2022-12-16
1019,Customer_1019,West,2021-08-15
1020,Customer_1020,North,2023-05-08
1021,Customer_1021,South,2019-01-08
1022,Customer_1022,West,2018-11-28
1023,Customer_1023,North,2018-12-19
1024,Customer_1024,South,2017-11-20
1025,Customer_1025,South,2023-11-02
1026,Customer_1026,East,2021-04-16
1027,Customer_1027,North,2019-09-14
1028,Customer_1028,North,2022-08-01
1029,Customer_1029,West,2023-07-17
1030,Customer_1030,East,2018-08-10
1031,Customer_1031,East,2019-08-10
1032,Customer_1032,East,2022-03-04
1033,Customer_1033,East,2019-11-07
1034,Customer_1034,North,2022-02-26
1035,Customer_1035,North,2019-11-12
1036,Customer_1036,South,2017-02-08
1037,Customer_1037,South,2022-03-21
1038,Customer_1038,East,2020-03-24
1039,Customer_1039,East,2023-02-17
1040,Customer_1040,East,2018-10-10
1041,Customer_1041,South,2017-10-30
1042,Customer_1042,West,2021-12-15
1043,Customer_1043,West,2020-11-16
1044,Customer_1044,South,2023-08-04
1045,Customer_1045,South,2020-05-10
1046,Customer_1046,South,2021-10-04
1047,Customer_1047,South,2019-10-22
1048,Customer_1048,South,2022-02-15
1049,Customer_1049,South,2020-05-22
1050,Customer_1050,East,2019-03-27
1051,Customer_1051,East,2021-04-25
1052,Customer_1052,East,2022-06-03
1053,Customer_1053,East,2018-03-13
1054,Customer_1054,South,2019-08-30
1055,Customer_1055,West,2021-04-12
1056,Customer_1056,North,2023-06-01
1057,Customer_1057,South,2021-01-10
1058,Customer_1058,North,2023-06-13
1059,Customer_1059,West,2020-04-26
1060,Customer_1060,East,2020-04-24
1061,Customer_1061,West,2017-03-31
1062,Customer_1062,South,2021-06-10
1063,Customer_1063,East,2020-01-30
1064,Customer_1064,South,2017-02-03
1065,Customer_1065,East,2023-05-08
1066,Customer_1066,North,2017-07-20
1067,Customer_1067,North,2023-10-20
1068,Customer_1068,North,2022-07-28
1069,Customer_1069,West,2020-03-18
1070,Customer_1070,South,2019-08-01
1071,Customer_1071,West,2023-10-23
1072,Customer_1072,North,2020-12-14
1073,Customer_1073,South,2019-06-17
1074,Customer_1074,North,2019-02-18
1075,Customer_1075,West,2019-10-24
1076,Customer_1076,West,2018-07-15
1077,Customer_1077,West,2018-02-02
1078,Customer_1078,North,2017-06-11
1079,Customer_1079,South,2020-06-19
1080,Customer_1080,South,2021-12-11
1081,Customer_1081,North,2017-05-17
1082,Customer_1082,South,2023-07-02
1083,Customer_1083,North,2021-02-03
1084,Customer_1084,South,2018-06-23
1085,Customer_1085,East,2018-01-05
1086,Customer_1086,East,2020-04-23
1087,Customer_1087,West,2020-08-31
1088,Customer_1088,East,2021-08-29
1089,Customer_1089,East,2018-12-21
1090,Customer_1090,East,2019-04-03
1091,Customer_1091,North,2018-06-26
1092,Customer_1092,East,2023-01-19
1093,Customer_1093,East,2021-02-07
1094,Customer_1094,West,2022-12-15
1095,Customer_1095,East,2022-08-18
1096,Customer_1096,East,2020-01-22
1097,Customer_1097,South,2018-11-05
1098,Customer_1098,West,2019-11-19
1099,Customer_1099,West,2022-05-28
1100,Customer_1100,West,2020-04-23
1101,Customer_1101,West,2020-10-19
1102,Customer_1102,West,2018-04-17
1103,Customer_1103,West,2022-04-03
1104,Customer_1104,North,2017-11-05
1105,Customer_1105,East,2018-07-31
1106,Customer_1106,West,2019-07-14
1107,Customer_1107,East,2021-06-16
1108,Customer_1108,East,2023-04-02
1109,Customer_1109,North,2021-02-07
1110,Customer_1110,West,2018-01-05
1111,Customer_1111,South,2021-06-05
1112,Customer_1112,North,2017-02-27
1113,Customer_1113,South,2019-12-20
1114,Customer_1114,East,2023-01-07
1115,Customer_1115,East,2018-05-22
1116,Customer_1116,North,2022-02-06
1117,Customer_1117,North,2021-02-18
1118,Customer_1118,South,2019-12-10
1119,Customer_1119,West,2023-07-23
1120,Customer_1120,South,2021-04-10
1121,Customer_1121,North,2021-03-02
1122,Customer_1122,South,2018-03-20
1123,Customer_1123,North,2019-08-16
1124,Customer_1124,South,2022-04-16
1125,Customer_1125,North,2017-04-13
1126,Customer_1126,North,2023-04-19
1127,Customer_1127,North,2020-09-05
1128,Customer_1128,West,2023-11-04
1129,Customer_1129,South,2019-06-26
1130,Customer_1130,South,2017-09-16
1131,Customer_1131,South,2022-03-17
1132,Customer_1132,North,2020-05-22
1133,Customer_1133,South,2021-07-31
1134,Customer_1134,South,2018-04-23
1135,Customer_1135,North,2018-07-27
1136,Customer_1136,East,2017-07-05
1137,Customer_1137,North,2017-06-02
1138,Customer_1138,South,2020-05-31
1139,Customer_1139,North,2022-07-11
1140,Customer_1140,East,2018-04-21
1141,Customer_1141,North,2018-02-03
1142,Customer_1142,South,2019-08-20
1143,Customer_1143,East,2023-01-11
1144,Customer_1144,West,2018-07-10
1145,Customer_1145,South,2021-05-11
1146,Customer_1146,East,2022-02-02
1147,Customer_1147,East,2021-02-28
1148,Customer_1148,West,2023-01-22
1149,Customer_1149,North,2021-09-13
1150,Customer_1150,North,2023-08-03
1151,Customer_1151,South,2018-09-25
1152,Customer_1152,West,2021-08-27
1153,Customer_1153,North,2018-02-10
1154,Customer_1154,West,2022-06-28
1155,Customer_1155,North,2021-07-30
1156,Customer_1156,East,2020-02-20
1157,Customer_1157,North,2017-05-15
1158,Customer_1158,West,2021-02-26
1159,Customer_1159,East,2019-06-09
1160,Customer_1160,East,2021-12-22
1161,Customer_1161,East,2021-12-27
1162,Customer_1162,West,2019-08-26
1163,Customer_1163,South,2021-01-25
1164,Customer_1164,South,2018-02-11
1165,Customer_1165,South,2021-02-13
1166,Customer_1166,West,2023-02-09
1167,Customer_1167,East,2021-01-09
1168,Customer_1168,South,2017-09-06
1169,Customer_1169,West,2021-06-19
1170,Customer_1170,South,2020-02-05
1171,Customer_1171,North,2019-02-17
1172,Customer_1172,South,2018-05-16
1173,Customer_1173,South,2022-02-06
1174,Customer_1174,East,2018-01-11
1175,Customer_1175,West,2019-05-19
1176,Customer_1176,East,2023-09-12
1177,Customer_1177,East,2017-03-29
1178,Customer_1178,East,2017-07-27
1179,Customer_1179,East,2020-09-28
1180,Customer_1180,East,2019-09-25
1181,Customer_1181,South,2018-05-31
1182,Customer_1182,East,2023-05-02
1183,Customer_1183,East,2019-04-21
1184,Customer_1184,West,2017-10-09
1185,Customer_1185,North,2023-03-21
1186,Customer_1186,South,2019-04-29
1187,Customer_1187,South,2023-07-30
1188,Customer_1188,South,2019-06-04
1189,Customer_1189,East,2019-08-13
1190,Customer_1190,East,2020-09-07
1191,Customer_1191,East,2018-08-28
1192,Customer_1192,West,2023-09-08
1193,Customer_1193,North,2017-01-12
1194,Customer_1194,East,2020-02-10
1195,Customer_1195,North,2018-08-16
1196,Customer_1196,West,2018-06-17
1197,Customer_1197,South,2023-01-22
1198,Customer_1198,East,2019-10-24
1199,Customer_1199,North,2018-12-16
1200,Customer_1200,North,2018-03-27
1201,Customer_1201,East,2017-04-16
1202,Customer_1202,South,2018-06-24
1203,Customer_1203,South,2017-03-02
1204,Customer_1204,South,2021-01-07
1205,Customer_1205,West,2019-09-02
1206,Customer_1206,North,2023-08-09
1207,Customer_1207,North,2020-08-19
1208,Customer_1208,North,2017-03-06
1209,Customer_1209,West,2018-12-15
1210,Customer_1210,North,2019-12-23
1211,Customer_1211,West,2017-08-03
1212,Customer_1212,South,2018-06-04
1213,Customer_1213,East,2021-09-21
1214,Customer_1214,North,2022-11-25
1215,Customer_1215,North,2018-04-11
1216,Customer_1216,South,2017-09-18
1217,Customer_1217,East,2022-05-05
1218,Customer_1218,West,2022-01-11
1219,Customer_1219,East,2021-01-22
1220,Customer_1220,South,2022-10-04
1221,Customer_1221,South,2023-08-29
1222,Customer_1222,East,2018-03-23
1223,Customer_1223,West,2022-01-26
1224,Customer_1224,West,2022-08-26
1225,Customer_1225,North,2019-06-27
1226,Customer_1226,West,2017-06-27
1227,Customer_1227,East,2022-11-06
1228,Customer_1228,South,2020-05-20
1229,Customer_1229,North,2022-02-20
1230,Customer_1230,North,2017-05-08
1231,Customer_1231,South,2017-09-07
1232,Customer_1232,West,2022-05-16
1233,Customer_1233,South,2021-07-04
1234,Customer_1234,West,2021-10-13
1235,Customer_1235,South,2018-03-19
1236,Customer_1236,East,2022-07-02
1237,Customer_1237,West,2021-12-22
1238,Customer_1238,East,2017-10-29
1239,Customer_1239,North,2017-11-27
1240,Customer_1240,South,2020-08-12
1241,Customer_1241,North,2023-10-28
1242,Customer_1242,North,2018-08-31
1243,Customer_1243,North,2017-09-27
1244,Customer_1244,North,2018-06-01
1245,Customer_1245,South,2020-02-01
1246,Customer_1246,North,2023-07-26
1247,Customer_1247,South,2023-02-25
1248,Customer_1248,South,2020-08-24
1249,Customer_1249,East,2021-04-10
1250,Customer_1250,West,2023-09-13
1251,Customer_1251,West,2022-12-14
1252,Customer_1252,South,2020-04-22
1253,Customer_1253,East,2022-02-02
1254,Customer_1254,South,2022-09-02
1255,Customer_1255,South,2023-10-16
1256,Customer_1256,South,2021-10-29
1257,Customer_1257,East,2018-02-11
1258,Customer_1258,West,2018-04-14
1259,Customer_1259,East,2023-03-09
1260,Customer_1260,North,2019-05-31
1261,Customer_1261,East,2021-10-28
1262,Customer_1262,East,2022-01-24
1263,Customer_1263,East,2019-07-25
1264,Customer_1264,East,2021-08-22
1265,Customer_1265,West,2020-10-20
1266,Customer_1266,North,2022-02-01
1267,Customer_1267,West,2021-06-22
1268,Customer_1268,West,2021-08-31
1269,Customer_1269,East,2018-01-25
1270,Customer_1270,South,2020-07-04
1271,Customer_1271,South,2021-10-15
1272,Customer_1272,West,2020-07-04
1273,Customer_1273,West,2019-11-11
1274,Customer_1274,East,2021-03-14
1275,Customer_1275,West,2018-09-18
1276,Customer_1276,East,2022-04-27
1277,Customer_1277,South,2017-10-02
1278,Customer_1278,South,2018-01-09
1279,Customer_1279,North,2017-12-16
1280,Customer_1280,South,2018-01-17
1281,Customer_1281,West,2021-11-04
1282,Customer_1282,South,2018-01-31
1283,Customer_1283,East,2021-03-07
1284,Customer_1284,South,2018-06-17
1285,Customer_1285,North,2023-03-29
1286,Customer_1286,South,2017-09-03
1287,Customer_1287,East,2023-07-31
1288,Customer_1288,East,2023-04-20
1289,Customer_1289,West,2023-04-20
1290,Customer_1290,South,2020-09-12
1291,Customer_1291,East,2018-05-16
1292,Customer_1292,North,2021-08-10
1293,Customer_1293,West,2020-12-19
1294,Customer_1294,North,2021-09-29
1295,Customer_1295,South,2017-07-30
1296,Customer_1296,South,2020-03-24
1297,Customer_1297,South,2023-09-26
1298,Customer_1298,West,2020-07-03
1299,Customer_1299,East,2020-12-11
1300,Customer_1300,West,2018-03-01
1301,Customer_1301,North,2023-06-26
1302,Customer_1302,West,2022-09-10
1303,Customer_1303,North,2019-05-22
1304,Customer_1304,West,2018-09-26
1305,Customer_1305,East,2022-05-30
1306,Customer_1306,North,2019-07-08
1307,Customer_1307,South,2018-03-20
1308,Customer_1308,South,2020-12-05
1309,Customer_1309,West,2023-03-29
1310,Customer_1310,South,2021-02-14
1311,Customer_1311,North,2018-04-16
1312,Customer_1312,South,2020-02-16
1313,Customer_1313,East,2023-06-10
1314,Customer_1314,East,2019-07-16
1315,Customer_1315,West,2021-10-24
1316,Customer_1316,North,2023-04-17
1317,Customer_1317,East,2023-03-31
1318,Customer_1318,East,2017-04-18
1319,Customer_1319,North,2023-10-31
1320,Customer_1320,South,2020-01-01
1321,Customer_1321,South,2017-04-29
1322,Customer_1322,West,2019-01-09
1323,Customer_1323,South,2020-01-25
1324,Customer_1324,North,2020-06-19
1325,Customer_1325,East,2020-10-23
1326,Customer_1326,South,2020-12-08
1327,Customer_1327,West,2017-01-26
1328,Customer_1328,South,2019-01-14
1329,Customer_1329,North,2018-08-10
1330,Customer_1330,West,2023-05-09
1331,Customer_1331,South,2021-06-30
1332,Customer_1332,West,2017-10-13
1333,Customer_1333,North,2018-08-05
1334,Customer_1334,East,2017-05-06
1335,Customer_1335,North,2018-01-11
1336,Customer_1336,North,2022-12-13
1337,Customer_1337,North,2019-06-01
1338,Customer_1338,North,2021-03-21
1339,Customer_1339,East,2021-09-16
1340,Customer_1340,East,2022-02-02
1341,Customer_1341,West,2020-10-28
1342,Customer_1342,South,2018-10-07
1343,Customer_1343,East,2021-02-24
1344,Customer_1344,East,2020-06-30
1345,Customer_1345,South,2020-08-21
1346,Customer_1346,East,2023-05-14
1347,Customer_1347,North,2023-09-09
1348,Customer_1348,North,2017-12-14
1349,Customer_1349,South,2017-08-04
1350,Customer_1350,West,2018-09-30
1351,Customer_1351,West,2018-10-07
1352,Customer_1352,South,2017-07-23
1353,Customer_1353,South,2017-12-01
1354,Customer_1354,North,2020-01-20
1355,Customer_1355,West,2021-12-20
1356,Customer_1356,East,2021-10-03
1357,Customer_1357,North,2022-06-13
1358,Customer_1358,South,2023-10-23
1359,Customer_1359,West,2021-12-16
1360,Customer_1360,East,2021-08-24
1361,Customer_1361,East,2020-01-24
1362,Customer_1362,North,2019-06-02
1363,Customer_1363,West,2022-09-30
1364,Customer_1364,West,2018-04-12
1365,Customer_1365,South,2020-11-14
1366,Customer_1366,West,2021-10-27
1367,Customer_1367,West,2018-03-31
1368,Customer_1368,North,2020-03-06
1369,Customer_1369,West,2023-08-27
1370,Customer_1370,East,2022-06-17
1371,Customer_1371,North,2022-11-29
1372,Customer_1372,North,2020-06-17
1373,Customer_1373,South,2017-07-06
1374,Customer_1374,West,2019-06-23
1375,Customer_1375,South,2021-06-07
1376,Customer_1376,East,2023-09-21
1377,Customer_1377,North,2017-08-13
1378,Customer_1378,North,2017-02-01
1379,Customer_1379,North,2019-04-18
1380,Customer_1380,East,2020-05-19
1381,Customer_1381,East,2019-05-16
1382,Customer_1382,South,2018-07-17
1383,Customer_1383,South,2019-11-13
1384,Customer_1384,South,2020-03-31
1385,Customer_1385,West,2020-09-05
1386,Customer_1386,North,2018-05-07
1387,Customer_1387,North,2017-02-01
1388,Customer_1388,South,2022-07-31
1389,Customer_1389,North,2021-10-30
1390,Customer_1390,South,2018-12-21
1391,Customer_1391,West,2018-06-14
1392,Customer_1392,West,2021-04-07
1393,Customer_1393,East,2022-12-22
1394,Customer_1394,West,2019-08-01
1395,Customer_1395,South,2022-08-12
1396,Customer_1396,West,2023-04-08
1397,Customer_1397,East,2020-12-21
1398,Customer_1398,North,2017-10-23
1399,Customer_1399,South,2021-06-15
1400,Customer_1400,North,2017-06-23
1401,Customer_1401,East,2021-11-22
1402,Customer_1402,East,2017-03-18
1403,Customer_1403,East,2022-02-27
1404,Customer_1404,North,2017-11-15
1405,Customer_1405,North,2020-07-06
1406,Customer_1406,North,2023-06-17
1407,Customer_1407,North,2021-10-25
1408,Customer_1408,East,2023-06-07
1409,Customer_1409,East,2021-07-15
1410,Customer_1410,South,2021-09-07
1411,Customer_1411,South,2020-03-31
1412,Customer_1412,North,2018-04-17
1413,Customer_1413,West,2021-07-18
1414,Customer_1414,West,2017-03-27
1415,Customer_1415,East,2020-08-23
1416,Customer_1416,East,2018-12-05
1417,Customer_1417,East,2022-02-28
1418,Customer_1418,South,2021-01-22
1419,Customer_1419,South,2017-12-27
1420,Customer_1420,East,2021-11-24
1421,Customer_1421,East,2018-03-10
1422,Customer_1422,East,2019-09-24
1423,Customer_1423,West,2021-11-20
1424,Customer_1424,South,2023-08-10
1425,Customer_1425,West,2021-06-29
1426,Customer_1426,West,2022-11-17
1427,Customer_1427,East,2017-11-19
1428,Customer_1428,East,2021-06-10
1429,Customer_1429,North,2020-06-24
1430,Customer_1430,North,2020-10-22
1431,Customer_1431,West,2019-06-27
1432,Customer_1432,South,2020-09-26
1433,Customer_1433,East,2018-11-20
1434,Customer_1434,East,2017-11-09
1435,Customer_1435,West,2022-09-22
1436,Customer_1436,North,2018-04-13
1437,Customer_1437,South,2022-12-14
1438,Customer_1438,North,2022-09-20
1439,Customer_1439,North,2019-03-06
1440,Customer_1440,North,2020-12-02
1441,Customer_1441,North,2020-12-09
1442,Customer_1442,East,2018-08-28
1443,Customer_1443,East,2019-08-26
1444,Customer_1444,North,2018-02-26
1445,Customer_1445,South,2018-08-23
1446,Customer_1446,West,2019-11-15
1447,Customer_1447,South,2019-03-20
1448,Customer_1448,South,2018-12-12
1449,Customer_1449,South,2023-10-04
1450,Customer_1450,North,2018-09-19
1451,Customer_1451,East,2017-11-05
1452,Customer_1452,South,2018-12-27
1453,Customer_1453,North,2022-07-17
1454,Customer_1454,South,2022-03-16
1455,Customer_1455,South,2023-04-29
1456,Customer_1456,North,2023-07-02
1457,Customer_1457,East,2022-01-13
1458,Customer_1458,East,2023-05-02
1459,Customer_1459,West,2020-08-16
1460,Customer_1460,North,2020-07-18
1461,Customer_1461,West,2018-09-11
1462,Customer_1462,West,2021-12-07
1463,Customer_1463,West,2017-10-07
1464,Customer_1464,East,2022-04-05
1465,Customer_1465,North,2021-12-17
1466,Customer_1466,West,2020-05-25
1467,Customer_1467,North,2020-01-31
1468,Customer_1468,North,2023-08-20
1469,Customer_1469,East,2017-08-19
1470,Customer_1470,West,2020-12-12
1471,Customer_1471,West,2022-09-10
1472,Customer_1472,North,2017-10-31
1473,Customer_1473,South,2020-06-25
1474,Customer_1474,East,2022-03-07
1475,Customer_1475,East,2022-01-26
1476,Customer_1476,East,2017-06-04
1477,Customer_1477,East,2017-08-22
1478,Customer_1478,West,2021-02-19
1479,Customer_1479,West,2020-03-21
1480,Customer_1480,South,2017-11-11
1481,Customer_1481,East,2018-01-05
1482,Customer_1482,East,2023-08-31
1483,Customer_1483,North,2022-09-08
1484,Customer_1484,West,2021-04-24
1485,Customer_1485,East,2022-03-11
1486,Customer_1486,South,2023-07-06
1487,Customer_1487,South,2023-03-21
1488,Customer_1488,West,2017-06-18
1489,Customer_1489,South,2022-01-17
1490,Customer_1490,South,2023-05-31
1491,Customer_1491,West,2019-02-11
1492,Customer_1492,East,2020-08-09
1493,Customer_1493,East,2023-10-15
1494,Customer_1494,South,2022-05-03
1495,Customer_1495,South,2022-08-16
1496,Customer_1496,East,2018-09-10
1497,Customer_1497,West,2017-09-11
1498,Customer_1498,South,2022-01-20
1499,Customer_1499,North,2018-02-28
1500,Customer_1500,West,2020-11-07
1501,Customer_1501,South,2017-12-12
1502,Customer_1502,South,2022-08-29
1503,Customer_1503,North,2018-12-08
1504,Customer_1504,North,2017-06-10
1505,Customer_1505,East,2019-10-12
1506,Customer_1506,West,2021-11-29
1507,Customer_1507,West,2021-12-05
1508,Customer_1508,East,2022-11-17
1509,Customer_1509,West,2022-11-12
1510,Customer_1510,West,2023-11-03
1511,Customer_1511,West,2018-10-13
1512,Customer_1512,West,2021-01-30
1513,Customer_1513,West,2021-03-08
1514,Customer_1514,North,2020-03-04
1515,Customer_1515,West,2021-05-06
1516,Customer_1516,North,2021-08-02
1517,Customer_1517,West,2020-10-17
1518,Customer_1518,East,2023-09-15
1519,Customer_1519,South,2017-08-03
1520,Customer_1520,North,2020-10-02
1521,Customer_1521,West,2017-09-27
1522,Customer_1522,East,2020-09-12
