call_id,agent_id,customer_id,start_time,duration_sec,wait_time_sec,status,call_type
1540,22,2316,2022-03-16 23:04:00,397.0,19.0,Dropped,Billing
1541,12,780,2022-03-20 21:38:00,259.0,0.0,Completed,Sales
1542,26,2310,2022-02-09 21:13:00,101.0,50.0,Completed,Support
1543,30,1711,2022-01-23 05:22:00,42.0,55.0,Transferred,Billing
1544,34,2486,2022-06-10 11:43:00,615.0,0.0,Dropped,Inquiry
1545,9,2693,2022-01-13 17:49:00,359.0,53.0,Transferred,Support
1546,10,2848,2022-11-13 03:17:00,411.0,26.0,Completed,Complaint
1547,35,2772,2022-04-17 18:14:00,828.0,0.0,Completed,Sales
1548,41,299,2022-06-07 17:55:00,46.0,37.0,Completed,Billing
1549,50,780,2022-08-17 10:12:00,418.0,15.0,Completed,Complaint
1550,26,2218,2022-04-19 11:07:00,258.0,1.0,Completed,Support
1551,2,673,2022-12-15 08:56:00,-279.0,0.0,Completed,Sales
1552,5,226,2022-03-27 00:56:00,173.0,43.0,Completed,Inquiry
1553,22,105,2022-02-04 21:23:00,318.0,33.0,Completed,Inquiry
1554,5,1317,2022-02-09 13:22:00,,34.0,Dropped,Sales
1555,42,1685,2022-04-15 14:25:00,93.0,74.0,Dropped,Sales
1556,29,2453,2022-07-24 23:35:00,306.0,90.0,Completed,Sales
1557,43,533,2022-04-10 21:37:00,231.0,0.0,Completed,Sales
1558,25,196,2022-04-28 05:11:00,249.0,44.0,Completed,Inquiry
1559,44,2186,2022-07-11 08:44:00,,9.0,Dropped,Complaint
1560,23,2929,2022-05-05 16:47:00,56.0,50.0,Dropped,Sales
1561,1,840,2022-04-30 14:52:00,201.0,0.0,Completed,Sales
1562,16,2103,2022-08-20 09:11:00,127.0,107.0,Completed,Billing
1563,29,305,2022-08-05 01:42:00,275.0,52.0,Completed,Support
1564,10,1621,2022-08-03 02:18:00,797.0,22.0,Transferred,Billing
1565,29,840,2022-07-02 03:16:00,239.0,77.0,Dropped,Sales
1566,43,2103,2022-05-05 00:31:00,41.0,0.0,Dropped,Inquiry
1567,35,748,2022-03-16 12:29:00,223.0,53.0,Completed,Complaint
1568,48,2013,2022-11-15 21:23:00,33.0,20.0,Completed,Support
1569,33,726,2022-08-20 21:10:00,271.0,25.0,Completed,Sales
1570,10,2879,2022-11-09 03:53:00,56.0,98.0,Completed,Sales
1571,16,1660,2022-04-17 17:02:00,1107.0,125.0,Completed,Billing
1572,12,918,2022-09-12 08:31:00,110.0,45.0,Completed,Support
1573,50,1373,2022-11-22 16:49:00,228.0,0.0,Completed,Billing
1574,5,2338,2022-04-12 00:43:00,63.0,24.0,Completed,Inquiry
1575,35,2793,2022-07-15 12:40:00,575.0,1.0,Dropped,Billing
1576,9,155,2022-08-29 22:34:00,240.0,5.0,Dropped,Sales
1577,47,2451,2022-07-02 14:32:00,469.0,34.0,Completed,Inquiry
1578,33,2268,2022-02-18 01:44:00,,3.0,Completed,Support
1579,45,2683,2022-11-18 10:07:00,41.0,77.0,Completed,Sales
1580,13,2209,2022-05-16 23:53:00,121.0,21.0,Transferred,Support
1581,47,2572,2022-12-02 23:39:00,194.0,27.0,Completed,Sales
1582,33,2037,2022-04-23 01:51:00,288.0,7.0,Transferred,Support
1583,10,2635,2022-08-20 17:53:00,-283.0,0.0,Dropped,Complaint
1584,4,2849,2022-07-16 02:50:00,63.0,0.0,Completed,Inquiry
1585,22,2809,2022-11-29 12:16:00,167.0,38.0,Completed,Complaint
1586,24,1100,2022-07-02 22:08:00,1046.0,16.0,Completed,Inquiry
1587,19,761,2022-06-29 14:04:00,1082.0,41.0,Completed,Sales
1588,15,797,2022-03-17 01:50:00,392.0,70.0,Completed,Inquiry
1589,49,1384,2022-12-18 22:19:00,130.0,0.0,Completed,Inquiry
1590,15,2846,2022-06-11 20:27:00,227.0,115.0,Dropped,Inquiry
1591,7,2294,2022-10-12 21:03:00,455.0,0.0,Dropped,Inquiry
1592,21,65,2022-08-22 08:07:00,805.0,0.0,Completed,Complaint
1593,41,2553,2022-03-29 08:45:00,47.0,64.0,Dropped,Sales
1594,39,1984,2022-05-01 00:20:00,312.0,28.0,Completed,Support
1595,6,1492,2022-06-03 01:15:00,267.0,0.0,Dropped,Billing
1596,7,888,2022-05-07 08:18:00,603.0,0.0,Dropped,Inquiry
1597,7,976,2022-11-07 09:15:00,275.0,0.0,Dropped,Billing
1598,45,2636,2022-03-21 10:44:00,34.0,31.0,Completed,Sales
1599,40,2168,2022-03-30 20:20:00,1024.0,84.0,Dropped,Sales
1600,1,1113,2022-09-20 20:41:00,54.0,0.0,Completed,Billing
1601,9,1356,2022-11-08 18:29:00,374.0,34.0,Completed,Sales
1602,35,1812,2022-07-23 13:16:00,70.0,58.0,Completed,Complaint
1603,35,2590,2022-09-05 05:49:00,291.0,9.0,Dropped,Inquiry
1604,19,729,2022-04-04 20:38:00,665.0,87.0,Completed,Complaint
1605,2,558,2022-01-05 13:21:00,343.0,40.0,Completed,Billing
1606,5,969,2022-04-06 11:37:00,72.0,62.0,Completed,Complaint
1607,5,854,2022-01-05 01:20:00,141.0,60.0,Completed,Billing
1608,44,412,2022-07-26 17:40:00,137.0,75.0,Completed,Sales
1609,10,2047,2022-06-11 17:13:00,91.0,23.0,Completed,Sales
1610,10,27,2022-04-05 11:18:00,106.0,94.0,Completed,Billing
1611,5,2154,2022-06-09 01:29:00,317.0,26.0,Completed,Billing
1612,5,518,2022-05-26 18:25:00,219.0,20.0,Completed,Support
1613,25,34,2022-03-07 10:15:00,78.0,18.0,Completed,Complaint
1614,2,2182,2022-05-01 04:37:00,469.0,15.0,Completed,Billing
1615,23,1967,2022-12-05 01:33:00,196.0,15.0,Completed,Sales
1616,10,2340,2022-01-24 19:21:00,40.0,31.0,Completed,Sales
1617,25,2694,2022-06-25 13:20:00,207.0,33.0,Completed,Support
1618,42,1921,2022-05-08 19:56:00,57.0,32.0,Completed,Inquiry
1619,42,2387,2022-05-16 13:10:00,261.0,21.0,Completed,Inquiry
1620,40,877,2022-10-27 23:10:00,560.0,60.0,Completed,Inquiry
1621,5,2623,2022-08-09 18:46:00,73.0,36.0,Completed,Billing
1622,10,2366,2022-05-28 22:56:00,165.0,46.0,Completed,Sales
1623,48,2020,2022-06-09 08:57:00,865.0,,Completed,Complaint
1624,37,2041,2022-03-26 19:36:00,392.0,0.0,Completed,Billing
1625,37,715,2022-11-17 12:02:00,464.0,55.0,Completed,Inquiry
1626,32,2945,2022-03-23 22:18:00,49.0,62.0,Dropped,Inquiry
1627,16,536,2022-04-19 16:09:00,176.0,0.0,Completed,Support
1628,36,772,2022-05-07 04:02:00,1251.0,0.0,Dropped,Sales
1629,34,2063,2022-11-16 05:04:00,338.0,78.0,Completed,Inquiry
1630,23,757,2022-06-22 10:18:00,201.0,10.0,Completed,Support
1631,13,72,2022-07-22 12:40:00,640.0,2.0,Completed,Inquiry
1632,21,449,2022-12-02 02:50:00,453.0,0.0,Completed,Support
1633,2,612,2022-05-02 22:55:00,180.0,0.0,Completed,Complaint
1634,13,1958,2022-07-21 20:08:00,436.0,114.0,Completed,Support
1635,37,1703,2022-12-09 07:32:00,107.0,24.0,Completed,Sales
1636,4,2594,2022-04-20 21:43:00,222.0,17.0,Dropped,Sales
1637,27,1912,2022-04-12 16:17:00,85.0,0.0,Completed,Sales
1638,7,531,2022-05-12 14:05:00,47.0,0.0,Completed,Inquiry
1639,49,1793,2022-07-01 01:53:00,292.0,97.0,Completed,Sales
1640,25,1382,2022-06-01 18:05:00,193.0,70.0,Dropped,Inquiry
1641,7,613,2022-07-25 09:05:00,392.0,35.0,Completed,Inquiry
1642,9,1381,2022-01-07 08:46:00,32.0,0.0,Completed,Support
1643,38,794,2022-09-25 01:01:00,383.0,18.0,Dropped,Support
1644,51,880,2022-09-09 09:29:00,167.0,,Completed,Sales
1645,8,582,2022-07-20 14:02:00,1189.0,32.0,Completed,Billing
1646,14,111,2022-07-08 20:35:00,752.0,0.0,Transferred,Support
1647,28,505,2022-09-21 11:18:00,408.0,83.0,Completed,Inquiry
1648,4,1815,2022-03-04 04:00:00,629.0,44.0,Completed,Complaint
1649,34,2663,2022-03-19 22:39:00,213.0,0.0,Completed,Support
1650,15,2873,2022-07-27 20:42:00,1050.0,9.0,Dropped,Sales
1651,37,2621,2022-11-25 18:04:00,388.0,0.0,Completed,Complaint
1652,24,1168,2022-11-06 14:23:00,269.0,28.0,Completed,Complaint
1653,30,1779,2022-01-02 23:44:00,191.0,20.0,Completed,Support
1654,14,110,2022-10-28 10:13:00,555.0,42.0,Completed,Billing
1655,28,2115,2022-02-01 00:53:00,274.0,0.0,Completed,Billing
1656,38,125,2022-03-20 18:36:00,220.0,34.0,Completed,Sales
1657,7,1010,2022-02-09 05:40:00,615.0,0.0,Dropped,Complaint
1658,34,1129,2022-12-25 06:54:00,71.0,5.0,Completed,Inquiry
1659,28,745,2022-09-12 02:03:00,136.0,23.0,Completed,Complaint
1660,32,122,2022-05-29 22:58:00,107.0,90.0,Dropped,Billing
1661,39,1649,2022-04-25 00:30:00,84.0,48.0,Completed,Sales
1662,28,610,2022-02-27 11:27:00,156.0,23.0,Dropped,Support
1663,3,236,2022-07-13 16:45:00,1359.0,0.0,Completed,Support
1664,10,478,2022-02-06 19:54:00,695.0,27.0,Completed,Complaint
1665,38,967,2022-02-19 11:25:00,215.0,0.0,Completed,Inquiry
1666,1,1291,2022-07-01 12:40:00,91.0,69.0,Completed,Inquiry
1667,33,156,2022-08-05 17:26:00,42.0,26.0,Dropped,Inquiry
1668,32,2617,2022-06-12 21:06:00,309.0,0.0,Dropped,Sales
1669,39,2280,2022-08-02 01:50:00,197.0,23.0,Completed,Support
1670,32,1966,2022-07-13 19:43:00,260.0,67.0,Completed,Inquiry
1671,43,2421,2022-07-30 12:29:00,224.0,65.0,Completed,Complaint
1672,11,1765,2022-04-12 15:06:00,703.0,19.0,Completed,Billing
1673,7,365,2022-10-27 02:14:00,152.0,57.0,Dropped,Complaint
1674,7,2236,2022-03-02 22:33:00,1011.0,37.0,Completed,Inquiry
1675,29,601,2022-03-23 12:35:00,243.0,0.0,Completed,Inquiry
1676,19,2710,2022-01-23 05:39:00,987.0,15.0,Dropped,Complaint
1677,35,567,2022-04-28 00:43:00,76.0,0.0,Completed,Billing
1678,37,1804,2022-09-30 04:36:00,128.0,54.0,Completed,Support
1679,27,1943,2022-08-22 03:52:00,185.0,0.0,Completed,Support
1680,20,2440,2022-10-21 14:56:00,80.0,35.0,Dropped,Inquiry
1681,18,678,2022-11-05 08:45:00,203.0,0.0,Completed,Sales
1682,43,2603,2022-02-06 10:15:00,144.0,32.0,Dropped,Support
1683,10,2380,2022-11-05 09:35:00,57.0,23.0,Completed,Sales
1684,19,2762,2022-06-13 04:58:00,283.0,47.0,Completed,Sales
1685,12,1200,2022-02-02 21:21:00,751.0,17.0,Completed,Sales
1686,35,1019,2022-07-12 20:15:00,119.0,30.0,Completed,Sales
1687,1,627,2022-09-04 03:17:00,209.0,73.0,Completed,Sales
1688,18,2223,04-02-2022 01:32:00,1645.0,66.0,Completed,Sales
1689,35,2854,2022-06-15 23:45:00,131.0,109.0,Completed,Inquiry
1690,29,2466,2022-02-19 15:00:00,186.0,121.0,Completed,Support
1691,38,2969,2022-06-30 19:05:00,85.0,130.0,Transferred,Billing
1692,46,1669,2022-03-20 14:44:00,107.0,,Completed,Billing
1693,3,1043,2022-08-22 21:41:00,,36.0,Completed,Billing
1694,24,1141,2022-08-08 23:22:00,1420.0,107.0,Completed,Billing
1695,45,1185,2022-07-19 05:30:00,313.0,81.0,Completed,Sales
1696,48,268,2022-04-03 07:35:00,86.0,5.0,Completed,Inquiry
1697,47,12,2022-10-19 18:49:00,175.0,0.0,Completed,Inquiry
1698,7,928,2022-08-26 17:05:00,486.0,0.0,Completed,Inquiry
1699,43,2206,2022-07-01 07:10:00,228.0,44.0,Completed,Inquiry
1700,25,2324,2022-08-16 10:43:00,155.0,84.0,Transferred,Support
1701,8,509,2022-04-09 03:14:00,528.0,0.0,Completed,Complaint
1702,16,2855,2022-10-05 19:01:00,240.0,1.0,Completed,Support
1703,15,2442,2022-10-15 13:07:00,120.0,0.0,Completed,Inquiry
1704,38,1065,2022-08-27 14:09:00,1053.0,53.0,Completed,Inquiry
1705,20,557,2022-08-06 12:23:00,284.0,72.0,Completed,Sales
1706,44,1123,2022-11-13 16:34:00,292.0,37.0,Completed,Complaint
1707,21,1736,2022-09-23 04:38:00,409.0,0.0,Completed,Complaint
1708,50,1307,2022-06-10 17:34:00,213.0,20.0,Completed,Complaint
1709,17,1657,2022-10-05 15:00:00,180.0,14.0,Completed,Support
1710,7,1625,2022-09-01 05:06:00,1050.0,,Dropped,Sales
1711,11,765,2022-03-28 05:26:00,,0.0,Completed,Sales
1712,45,2690,2022-12-12 02:50:00,707.0,0.0,Completed,Support
1713,12,1151,2022-03-14 18:08:00,1049.0,0.0,Completed,Inquiry
1714,41,1591,02-13-2022 16:01:00,254.0,6.0,Completed,Sales
1715,31,2913,2022-12-27 02:36:00,379.0,67.0,Completed,Complaint
1716,29,56,2022-07-18 22:27:00,45.0,0.0,Completed,Sales
1717,5,604,2022-03-22 18:15:00,45.0,0.0,Completed,Sales
1718,22,934,2022-11-10 04:15:00,143.0,0.0,Completed,Inquiry
1719,23,2604,2022-05-03 22:03:00,232.0,0.0,Completed,Inquiry
1720,45,953,2022-08-25 03:32:00,141.0,6.0,Completed,Sales
1721,17,1252,2022-09-25 13:15:00,1135.0,0.0,Dropped,Support
1722,8,574,2022-05-21 22:30:00,287.0,0.0,Completed,Sales
1723,44,2543,2022-03-03 19:09:00,1258.0,61.0,Completed,Billing
1724,32,696,2022-01-23 08:36:00,407.0,0.0,Dropped,Sales
1725,23,2926,2022-01-10 04:28:00,310.0,40.0,Completed,Billing
1726,3,1045,2022-08-28 12:50:00,49.0,5.0,Transferred,Complaint
1727,47,2234,2022-04-16 11:01:00,302.0,0.0,Completed,Support
1728,45,2599,2022-03-17 14:40:00,582.0,57.0,Completed,Support
1729,28,1415,2022-05-06 10:17:00,39.0,24.0,Completed,Support
1730,35,862,2022-09-21 07:58:00,103.0,78.0,Dropped,Support
1731,1,2629,2022-08-22 09:07:00,73.0,7.0,Completed,Complaint
1732,35,1582,2022-11-06 21:38:00,320.0,0.0,Completed,Inquiry
1733,4,1254,2022-08-18 00:19:00,266.0,14.0,Dropped,Billing
1734,17,1544,2022-06-19 08:07:00,111.0,2.0,Completed,Sales
1735,46,1035,2022-05-08 10:51:00,102.0,95.0,Completed,Billing
1736,34,965,2022-06-23 12:01:00,103.0,1.0,Completed,Sales
1737,2,1606,2022-04-25 09:48:00,167.0,41.0,Completed,Support
1738,46,2368,2022-06-04 10:33:00,958.0,,Completed,Support
1739,2,259,2022-10-09 00:47:00,513.0,0.0,Dropped,Inquiry
1740,43,2287,2022-12-17 03:24:00,241.0,0.0,Completed,Sales
1741,10,381,2022-07-30 06:30:00,481.0,34.0,Completed,Billing
1742,42,349,2022-02-04 11:45:00,163.0,34.0,Completed,Billing
1743,13,1290,2022-08-14 05:56:00,378.0,14.0,Completed,Support
1744,13,70,2022-11-29 19:25:00,392.0,23.0,Dropped,Complaint
1745,48,2410,2022-10-04 02:48:00,32.0,0.0,Completed,Sales
1746,28,1101,2022-03-09 00:17:00,384.0,0.0,Dropped,Support
1747,46,921,07-25-2022 11:40:00,466.0,67.0,Dropped,Inquiry
1748,18,2534,2022-12-08 19:56:00,134.0,6.0,Completed,Sales
1749,36,829,2022-08-03 05:32:00,207.0,67.0,Completed,Sales
1750,39,1881,2022-01-12 05:35:00,1341.0,73.0,Completed,Support
1751,31,2168,2022-12-20 09:08:00,106.0,73.0,Completed,Complaint
1752,30,318,2022-11-27 22:27:00,769.0,94.0,Dropped,Billing
1753,28,2874,2022-09-19 01:21:00,81.0,46.0,Dropped,Sales
1754,1,1240,2022-02-27 06:40:00,126.0,92.0,Completed,Billing
1755,5,1889,2022-09-21 00:32:00,222.0,64.0,Completed,Support
1756,43,566,2022-12-22 13:16:00,689.0,0.0,Completed,Inquiry
1757,10,1149,2022-03-08 22:06:00,282.0,42.0,Completed,Billing
1758,39,1956,2022-09-01 09:44:00,45.0,121.0,Transferred,Complaint
1759,47,2996,2022-09-24 20:01:00,109.0,0.0,Completed,Sales
1760,3,1307,2022-11-13 20:13:00,90.0,26.0,Dropped,Complaint
1761,32,1,2022-01-14 03:39:00,240.0,0.0,Completed,Complaint
1762,27,1127,2022-02-08 11:27:00,217.0,0.0,Completed,Billing
1763,33,668,2022-08-27 21:56:00,72.0,5.0,Completed,Inquiry
1764,12,660,2022-07-10 15:35:00,478.0,42.0,Completed,Inquiry
1765,10,1529,2022-01-05 13:10:00,525.0,13.0,Completed,Support
1766,6,476,2022-09-28 17:42:00,339.0,41.0,Completed,Support
1767,21,762,2022-11-08 05:25:00,569.0,104.0,Dropped,Sales
1768,4,2333,2022-04-10 03:38:00,213.0,69.0,Completed,Support
1769,1,1982,2022-07-06 17:21:00,255.0,33.0,Completed,Complaint
1770,36,2914,2022-08-27 06:44:00,55.0,17.0,Completed,Sales
1771,38,2275,2022-06-05 08:21:00,201.0,45.0,Dropped,Support
1772,27,3001,2022-03-06 03:29:00,72.0,0.0,Completed,Complaint
1773,51,2206,2022-03-02 04:16:00,382.0,9.0,Completed,Billing
1774,23,2300,2022-10-21 15:51:00,63.0,47.0,Transferred,Complaint
1775,29,1049,2022-06-26 04:29:00,77.0,33.0,Dropped,Inquiry
1776,28,160,2022-11-09 13:58:00,218.0,72.0,Completed,Complaint
1777,35,2062,2022-05-23 03:55:00,63.0,65.0,Dropped,Complaint
1778,26,565,2022-02-04 12:56:00,558.0,44.0,Completed,Sales
1779,24,1840,2022-09-02 08:23:00,325.0,13.0,Completed,Support
1780,39,140,2022-08-31 16:57:00,175.0,5.0,Completed,Support
1781,43,2458,2022-03-16 01:37:00,889.0,74.0,Completed,Sales
1782,7,2462,2022-01-14 21:44:00,401.0,44.0,Completed,Billing
1783,11,2597,2022-01-18 07:48:00,65.0,0.0,Dropped,Complaint
1784,45,341,2022-05-09 23:30:00,335.0,67.0,Dropped,Inquiry
1785,23,244,2022-01-08 16:49:00,155.0,42.0,Completed,Support
1786,22,879,2022-05-14 07:46:00,37.0,23.0,Completed,Sales
1787,41,2530,2022-09-05 10:09:00,387.0,60.0,Completed,Billing
1788,9,1900,2022-02-06 01:22:00,1130.0,50.0,Completed,Billing
1789,43,270,02-05-2022 01:23:00,1143.0,83.0,Transferred,Support
1790,14,2827,03-28-2022 07:14:00,71.0,82.0,Completed,Inquiry
1791,40,2862,2022-07-26 22:57:00,345.0,8.0,Dropped,Complaint
1792,40,2526,2022-05-07 21:27:00,164.0,27.0,Completed,Inquiry
1793,22,601,2022-02-03 06:44:00,555.0,15.0,Completed,Inquiry
1794,1,2639,2022-01-14 23:55:00,47.0,103.0,Completed,Inquiry
1795,25,2938,2022-11-16 20:08:00,197.0,61.0,Completed,Complaint
1796,45,2787,2022-04-02 05:53:00,337.0,27.0,Completed,Inquiry
1797,45,1536,2022-06-13 20:39:00,142.0,0.0,Dropped,Complaint
1798,21,33,2022-06-08 17:14:00,1108.0,31.0,Transferred,Complaint
1799,17,533,2022-10-12 20:04:00,163.0,0.0,Completed,Billing
1800,43,2346,2022-04-19 19:51:00,374.0,16.0,Completed,Support
1801,37,164,2022-11-04 02:42:00,355.0,0.0,Dropped,Inquiry
1802,27,2091,2022-07-04 10:20:00,143.0,66.0,Completed,Billing
1803,10,558,2022-01-05 17:30:00,70.0,17.0,Completed,Inquiry
1804,36,2225,2022-11-25 12:22:00,303.0,34.0,Completed,Sales
1805,20,687,2022-10-15 19:20:00,,24.0,Dropped,Support
1806,45,580,2022-11-30 04:40:00,214.0,68.0,Completed,Support
1807,45,2441,04-02-2022 19:26:00,54.0,69.0,Completed,Inquiry
1808,1,742,2022-05-18 15:48:00,114.0,51.0,Completed,Billing
1809,5,1445,2022-04-01 15:40:00,194.0,42.0,Completed,Sales
1810,7,460,2022-11-14 20:55:00,94.0,0.0,Completed,Complaint
1811,37,1900,2022-12-09 13:37:00,62.0,21.0,Completed,Complaint
1812,16,1961,2022-06-07 05:57:00,155.0,77.0,Dropped,Sales
1813,12,2086,2022-07-21 01:23:00,267.0,38.0,Transferred,Billing
1814,11,2959,2022-12-14 04:11:00,291.0,17.0,Completed,Billing
1815,9,2714,2022-04-24 05:20:00,91.0,10.0,Completed,Billing
1816,48,2150,2022-03-21 21:15:00,47.0,10.0,Completed,Support
1817,44,519,2022-01-10 11:59:00,295.0,33.0,Completed,Billing
1818,15,538,2022-04-06 02:07:00,543.0,6.0,Dropped,Billing
1819,24,2941,2022-05-22 05:45:00,148.0,73.0,Completed,Support
1820,27,1039,2022-10-16 06:22:00,126.0,0.0,Dropped,Billing
1821,29,1872,2022-12-01 16:04:00,38.0,59.0,Completed,Support
1822,44,94,2022-04-28 21:23:00,290.0,85.0,Transferred,Support
1823,31,1223,2022-10-03 08:07:00,436.0,0.0,Dropped,Billing
1824,8,120,2022-07-11 23:58:00,160.0,55.0,Completed,Sales
1825,11,618,2022-03-01 02:22:00,70.0,45.0,Completed,Complaint
1826,26,2283,2022-09-26 09:18:00,616.0,0.0,Dropped,Support
1827,25,958,2022-10-14 21:40:00,1016.0,0.0,Completed,Complaint
1828,38,1176,2022-07-05 11:49:00,63.0,48.0,Completed,Complaint
1829,39,773,2022-06-13 15:15:00,532.0,104.0,Completed,Billing
1830,9,692,2022-10-08 14:18:00,486.0,79.0,Completed,Billing
1831,10,1684,2022-04-11 02:01:00,394.0,55.0,Completed,Billing
1832,7,2782,2022-01-29 14:39:00,131.0,47.0,Completed,Inquiry
1833,27,605,2022-06-24 20:05:00,336.0,37.0,Completed,Sales
1834,17,904,2022-05-27 08:57:00,40.0,26.0,Transferred,Complaint
1835,30,765,2022-09-24 05:54:00,290.0,50.0,Dropped,Support
1836,51,2825,2022-06-25 09:46:00,88.0,0.0,Completed,Support
1837,24,2945,2022-07-14 11:29:00,110.0,64.0,Completed,Complaint
1838,32,1356,2022-11-27 06:02:00,101.0,29.0,Completed,Complaint
1839,13,1477,2022-06-24 17:03:00,76.0,30.0,Completed,Inquiry
1840,50,2060,2022-10-06 09:18:00,758.0,94.0,Completed,Complaint
1841,19,1516,2022-01-17 02:40:00,77.0,0.0,Dropped,Complaint
1842,33,359,2022-09-06 19:28:00,81.0,57.0,Completed,Sales
1843,26,1238,2022-11-22 06:22:00,375.0,88.0,Transferred,Billing
1844,16,1508,2022-03-28 09:47:00,141.0,51.0,Transferred,Complaint
1845,42,2231,2022-05-23 07:05:00,208.0,39.0,Completed,Complaint
1846,20,875,2022-02-10 15:48:00,133.0,28.0,Completed,Support
1847,2,2188,2022-03-30 19:47:00,134.0,64.0,Dropped,Support
1848,24,2990,2022-11-22 05:29:00,117.0,0.0,Completed,Complaint
1849,48,722,2022-11-12 06:16:00,770.0,49.0,Completed,Sales
1850,4,461,2022-12-29 01:33:00,62.0,18.0,Completed,Inquiry
1851,27,1399,2022-04-18 11:17:00,350.0,28.0,Completed,Complaint
1852,27,772,2022-05-22 23:30:00,904.0,49.0,Completed,Complaint
1853,10,1800,2022-02-15 18:56:00,368.0,0.0,Transferred,Support
1854,2,623,2022-12-19 07:48:00,138.0,6.0,Completed,Billing
1855,8,1743,2022-01-20 06:35:00,59.0,84.0,Completed,Billing
1856,49,1631,2022-03-05 05:43:00,75.0,15.0,Completed,Complaint
1857,23,2905,2022-04-23 06:23:00,71.0,0.0,Completed,Inquiry
1858,47,2586,2022-12-19 21:41:00,60.0,51.0,Completed,Billing
1859,16,608,2022-05-04 01:04:00,84.0,83.0,Completed,Inquiry
1860,39,2491,05-07-2022 22:13:00,261.0,0.0,Dropped,Billing
1861,10,1451,2022-06-14 04:55:00,369.0,71.0,Completed,Sales
1862,6,201,2022-12-01 07:36:00,122.0,88.0,Completed,Inquiry
1863,51,649,2022-05-26 13:33:00,41.0,68.0,Completed,Inquiry
1864,15,2287,2022-05-14 04:08:00,282.0,25.0,Completed,Complaint
1865,35,1058,2022-10-21 02:50:00,565.0,73.0,Completed,Billing
1866,45,626,2022-04-14 03:14:00,1202.0,77.0,Completed,Complaint
1867,17,631,2022-09-10 00:38:00,1302.0,0.0,Dropped,Billing
1868,12,1449,2022-10-22 22:21:00,510.0,61.0,Completed,Complaint
1869,42,202,2022-10-11 16:57:00,63.0,35.0,Dropped,Support
1870,42,470,2022-02-10 08:34:00,174.0,33.0,Completed,Sales
1871,43,1292,2022-06-16 20:04:00,328.0,0.0,Completed,Support
1872,43,294,2022-06-10 00:26:00,141.0,0.0,Completed,Sales
1873,15,2339,2022-12-11 19:28:00,460.0,35.0,Completed,Complaint
1874,21,1030,2022-02-22 22:53:00,431.0,25.0,Completed,Complaint
1875,5,318,2022-09-07 04:44:00,117.0,24.0,Completed,Sales
1876,38,867,2022-08-22 18:35:00,759.0,20.0,Dropped,Billing
1877,2,1039,2022-05-03 20:43:00,330.0,0.0,Completed,Support
1878,9,2986,2022-03-07 09:27:00,411.0,64.0,Completed,Inquiry
1879,26,1896,2022-11-27 12:32:00,38.0,87.0,Completed,Sales
1880,31,948,2022-02-28 04:24:00,77.0,0.0,Completed,Support
1881,30,1390,2022-12-12 23:55:00,549.0,57.0,Completed,Inquiry
1882,45,2839,2022-08-13 20:06:00,185.0,0.0,Completed,Support
1883,33,2753,2022-09-01 20:17:00,301.0,20.0,Completed,Support
1884,50,1430,2022-12-21 02:31:00,543.0,47.0,Dropped,Complaint
1885,31,29,02-06-2022 08:47:00,2231.0,2.0,Completed,Sales
1886,32,1643,2022-08-05 19:27:00,356.0,0.0,Completed,Billing
1887,25,1424,2022-11-07 15:54:00,1039.0,30.0,Completed,Complaint
1888,21,2864,2022-06-10 15:06:00,505.0,64.0,Completed,Inquiry
1889,12,1903,2022-11-18 09:39:00,73.0,9.0,Completed,Sales
1890,15,1316,2022-05-30 22:09:00,61.0,,Completed,Support
1891,11,2167,2022-04-28 07:27:00,125.0,12.0,Completed,Complaint
1892,40,1188,2022-09-02 05:31:00,57.0,76.0,Completed,Complaint
1893,49,1073,2022-08-01 17:51:00,155.0,31.0,Dropped,Inquiry
1894,8,1621,2022-06-28 02:29:00,191.0,34.0,Completed,Sales
1895,19,928,2022-07-16 08:17:00,84.0,16.0,Completed,Inquiry
1896,11,599,2022-06-13 11:55:00,47.0,23.0,Completed,Billing
1897,37,2741,2022-07-16 07:45:00,68.0,59.0,Completed,Sales
1898,9,251,2022-05-07 05:17:00,235.0,35.0,Dropped,Inquiry
1899,23,790,2022-07-29 00:49:00,585.0,101.0,Completed,Billing
1900,3,1002,2022-01-08 09:34:00,424.0,11.0,Dropped,Billing
1901,47,2503,2022-06-12 17:00:00,87.0,84.0,Completed,Billing
1902,50,471,2022-05-29 13:51:00,51.0,0.0,Completed,Inquiry
1903,26,780,2022-08-29 20:34:00,164.0,35.0,Completed,Sales
1904,51,324,2022-06-09 00:49:00,223.0,30.0,Completed,Complaint
1905,26,1589,2022-06-11 03:16:00,537.0,84.0,Dropped,Complaint
1906,12,781,2022-10-24 15:45:00,,17.0,Completed,Sales
1907,19,751,2022-07-13 01:21:00,683.0,99.0,Completed,Inquiry
1908,27,2067,2022-10-16 12:53:00,328.0,0.0,Dropped,Complaint
1909,46,2900,2022-04-13 13:51:00,192.0,0.0,Completed,Support
1910,42,2715,2022-12-21 20:06:00,429.0,3.0,Completed,Billing
1911,21,240,2022-04-23 23:43:00,145.0,0.0,Completed,Inquiry
1912,40,1149,2022-11-04 09:09:00,993.0,30.0,Completed,Billing
1913,13,824,2022-04-08 04:40:00,602.0,,Completed,Complaint
